"objectid";"code";"typ";"katnam";"desk1";"desk3";"deskn1";"aend";"shape"
232899;"1";"LFT";0;"NO2";"2013";13.69;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.58258738949349186953 51.08236892391544614611,13.5968526016358151054 51.08217482473661874565,13.59716222815767139309 51.09115998930040802861,13.58289427634269408429 51.09135421226198303657,13.58258738949349186953 51.08236892391544614611))"
232900;"1";"LFT";0;"NO2";"2013";14.47;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.5968526016358151054 51.08217482473661874565,13.61111762885426124114 51.08197896445484076366,13.61143002262574341898 51.09096403199529135009,13.59716222815767139309 51.09115998930040802861,13.5968526016358151054 51.08217482473661874565))"
232907;"1";"LFT";0;"NO2";"2013";23.29;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.69670419422134699516 51.08076751975847429321,13.7109680975546446291 51.08055946175677064502,13.71129969218022282007 51.08954414750328965056,13.69703333783955123693 51.08975226494543875333,13.69670419422134699516 51.08076751975847429321))"
232908;"1";"LFT";0;"NO2";"2013";22.19;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.7109680975546446291 51.08055946175677064502,13.72523187616138784506 51.08034963491471813768,13.72556640678493344865 51.08933427502412172316,13.71129969218022282007 51.08954414750328965056,13.7109680975546446291 51.08055946175677064502))"
232909;"1";"LFT";0;"NO2";"2013";23.69;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.72523187616138784506 51.08034963491471813768,13.73949548333753156726 51.08013812871380565639,13.73983272095067320606 51.08912273810780391159,13.72556640678493344865 51.08933427502412172316,13.72523187616138784506 51.08034963491471813768))"
232910;"1";"LFT";0;"NO2";"2013";21.56;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.73949548333753156726 51.08013812871380565639,13.75375898787624073805 51.07992498892488697493,13.75409901900131970365 51.08890953201471063494,13.73983272095067320606 51.08912273810780391159,13.73949548333753156726 51.08013812871380565639))"
232911;"1";"LFT";0;"NO2";"2013";23.95;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.75375898787624073805 51.07992498892488697493,13.76802237920098193058 51.07971002663514070719,13.76836523155176372768 51.08869453013072359226,13.75409901900131970365 51.08890953201471063494,13.75375898787624073805 51.07992498892488697493))"
232912;"1";"LFT";0;"NO2";"2013";17.62;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.76802237920098193058 51.07971002663514070719,13.78228544267721744632 51.07949320368931722669,13.78263100355903603145 51.08847760290116468695,13.76836523155176372768 51.08869453013072359226,13.76802237920098193058 51.07971002663514070719))"
232913;"1";"LFT";0;"NO2";"2013";15.55;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.78228544267721744632 51.07949320368931722669,13.7965482722528278714 51.07927469204801695923,13.79689659906622800634 51.08825896904193086812,13.78263100355903603145 51.08847760290116468695,13.78228544267721744632 51.07949320368931722669))"
232914;"1";"LFT";0;"NO2";"2013";15.71;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.7965482722528278714 51.07927469204801695923,13.81081086702019256052 51.07905447381151731179,13.81116195935618229385 51.08803863702280523285,13.79689659906622800634 51.08825896904193086812,13.7965482722528278714 51.07927469204801695923))"
232915;"1";"LFT";0;"NO2";"2013";15.09;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.81081086702019256052 51.07905447381151731179,13.82507324054983932626 51.07883252223306413953,13.82542711137375590624 51.08781661620254510581,13.81116195935618229385 51.08803863702280523285,13.81081086702019256052 51.07905447381151731179))"
232916;"1";"LFT";0;"NO2";"2013";14.74;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.82507324054983932626 51.07883252223306413953,13.83933553438084018694 51.07860882981527339552,13.83969214075050047086 51.08759285355969126385,13.82542711137375590624 51.08781661620254510581,13.82507324054983932626 51.07883252223306413953))"
232917;"1";"LFT";0;"NO2";"2013";13.47;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.83933553438084018694 51.07860882981527339552,13.85359767573336675639 51.07838339588231235666,13.85395698896693694735 51.08736734857419747868,13.83969214075050047086 51.08759285355969126385,13.83933553438084018694 51.07860882981527339552))"
232918;"1";"LFT";0;"NO2";"2013";13.14;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.85359767573336675639 51.07838339588231235666,13.86785959094989095775 51.07815625575607754172,13.8682216258345398785 51.08714011002131627492,13.85395698896693694735 51.08736734857419747868,13.85359767573336675639 51.07838339588231235666))"
232919;"1";"LFT";0;"NO2";"2013";12.98;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.86785959094989095775 51.07815625575607754172,13.88212129465167876674 51.07792733772533466663,13.88248607849329019359 51.08691113824599483451,13.8682216258345398785 51.08714011002131627492,13.86785959094989095775 51.07815625575607754172))"
232920;"1";"LFT";0;"NO2";"2013";12.88;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.88212129465167876674 51.07792733772533466663,13.89638277047388292829 51.07769666869921110219,13.89675027458501865851 51.08668041465522691169,13.88248607849329019359 51.08691113824599483451,13.88212129465167876674 51.07792733772533466663))"
232921;"1";"LFT";0;"NO2";"2013";12.84;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.89638277047388292829 51.07769666869921110219,13.91064401656853455336 51.07746426673697470733,13.911014312609164989 51.08644794026812974153,13.89675027458501865851 51.08668041465522691169,13.89638277047388292829 51.07769666869921110219))"
232922;"1";"LFT";0;"NO2";"2013";12.68;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.91064401656853455336 51.07746426673697470733,13.92490505986307880448 51.07723014117038218274,13.92527826293166093308 51.08621369781140231225,13.911014312609164989 51.08644794026812974153,13.91064401656853455336 51.07746426673697470733))"
232923;"1";"LFT";0;"NO2";"2013";14.46;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.58289427634269408429 51.09135421226198303657,13.59716222815767139309 51.09115998930040802861,13.59747201090552515268 51.10014516833786757388,13.58320127516642550347 51.10033951459541867735,13.58289427634269408429 51.09135421226198303657))"
232924;"1";"LFT";0;"NO2";"2013";17.27;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.59716222815767139309 51.09115998930040802861,13.61143002262574341898 51.09096403199529135009,13.61174258779166201805 51.0999491321257082177,13.59747201090552515268 51.10014516833786757388,13.59716222815767139309 51.09115998930040802861))"
232925;"1";"LFT";0;"NO2";"2013";15.37;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.61143002262574341898 51.09096403199529135009,13.62569764299349195369 51.09076637619222793774,13.62601294840806609443 51.09975136938388118324,13.61174258779166201805 51.0999491321257082177,13.61143002262574341898 51.09096403199529135009))"
232926;"1";"LFT";0;"NO2";"2013";16.64;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.62569764299349195369 51.09076637619222793774,13.6399650146607491763 51.09056708405017843688,13.64028303028229593963 51.09955201437109906237,13.62601294840806609443 51.09975136938388118324,13.62569764299349195369 51.09076637619222793774))"
232756;"1";"LFT";0;"NO2";"2013";12.65;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.89418114144372751184 51.02379355053424347943,13.90842586285997306561 51.02356169215202896794,13.9087950593700693247 51.03254551747129141859,13.8945475540913800927 51.03277746603909292844,13.89418114144372751184 51.02379355053424347943))"
232757;"1";"LFT";0;"NO2";"2013";12.08;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.90842586285997306561 51.02356169215202896794,13.92267051279331546709 51.02332802475500272976,13.92304243537633645644 51.03231178577537718866,13.9087950593700693247 51.03254551747129141859,13.90842586285997306561 51.02356169215202896794))"
232758;"1";"LFT";0;"NO2";"2013";11.91;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.92267051279331546709 51.02332802475500272976,13.93691501684176614617 51.02309261964205688855,13.93728965193357005603 51.03207627972420112883,13.92304243537633645644 51.03231178577537718866,13.92267051279331546709 51.02332802475500272976))"
232759;"1";"LFT";0;"NO2";"2013";11.96;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.93691501684176614617 51.02309261964205688855,13.95115927299174352072 51.02285551192882451232,13.95153664914191260493 51.03183906179496887034,13.93728965193357005603 51.03207627972420112883,13.93691501684176614617 51.02309261964205688855))"
232760;"1";"LFT";0;"NO2";"2013";12.76;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.95115927299174352072 51.02285551192882451232,13.9654033372886647868 51.02261668422314500049,13.96578342541396722254 51.03160014105309016941,13.95153664914191260493 51.03183906179496887034,13.95115927299174352072 51.02285551192882451232))"
232761;"1";"LFT";0;"NO2";"2013";13.24;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.58105534202005060251 51.03744231391941355014,13.59530678636002321014 51.03724852631039254902,13.59561575510398689914 51.04623384478752967652,13.58136157921741826726 51.04642772007318285432,13.58105534202005060251 51.03744231391941355014))"
232762;"1";"LFT";0;"NO2";"2013";17.66;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.59530678636002321014 51.03724852631039254902,13.60955806013153157608 51.03705299850949472784,13.60986966099294726007 51.04603820959547988423,13.59561575510398689914 51.04623384478752967652,13.59530678636002321014 51.03724852631039254902))"
232753;"1";"LFT";0;"NO2";"2013";14.26;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.85144555117017972634 51.02447882800029077544,13.86569094198886809011 51.02425209564768238124,13.86605185859137634452 51.03323615457242112825,13.85180368322661159652 51.03346298442946959995,13.85144555117017972634 51.02447882800029077544))"
232679;"1";"LFT";0;"NO2";"2013";14.91;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.69375126100655748473 50.99990386539742104333,13.70799023870305966 50.99969645216624059003,13.70832046778822999045 51.00868120041017306221,13.6940787088003830263 51.00888868695187028379,13.69375126100655748473 50.99990386539742104333))"
232680;"1";"LFT";0;"NO2";"2013";15.34;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.70799023870305966 50.99969645216624059003,13.72222917777803630202 50.99948729401949520934,13.72256211654838686798 51.00847197660392851049,13.70832046778822999045 51.00868120041017306221,13.70799023870305966 50.99969645216624059003))"
232681;"1";"LFT";0;"NO2";"2013";16.78;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.72222917777803630202 50.99948729401949520934,13.73646783582692698644 50.99927634339589133106,13.73680351214414763206 51.00826097806736925122,13.72256211654838686798 51.00847197660392851049,13.72222917777803630202 50.99948729401949520934))"
232682;"1";"LFT";0;"NO2";"2013";18.21;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.73646783582692698644 50.99927634339589133106,13.75070633744403636456 50.99906368267815537365,13.75104475191698405467 51.00804824191641984044,13.73680351214414763206 51.00826097806736925122,13.73646783582692698644 50.99927634339589133106))"
232672;"1";"LFT";0;"NO2";"2013";16.27;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.82154482195975297998 50.98899009602050114154,13.83577959583104366459 50.98876707442573774642,13.83613438224180391956 50.99775129176977372936,13.82189691560124167324 50.99797437452275516989,13.82154482195975297998 50.98899009602050114154))"
232673;"1";"LFT";0;"NO2";"2013";15.93;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.83577959583104366459 50.98876707442573774642,13.85001424700528183109 50.98854231711941054073,13.85037171070750794399 50.99752651757999188931,13.83613438224180391956 50.99775129176977372936,13.83577959583104366459 50.98876707442573774642))"
232674;"1";"LFT";0;"NO2";"2013";15.79;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.85001424700528183109 50.98854231711941054073,13.86424880124716629837 50.98831587836279766179,13.8646090293944883598 50.99729999031017513289,13.85037171070750794399 50.99752651757999188931,13.85001424700528183109 50.98854231711941054073))"
232675;"1";"LFT";0;"NO2";"2013";15.86;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.86424880124716629837 50.98831587836279766179,13.87848314388962123189 50.98808773012000017388,13.87884612186362076613 50.99707176185227552878,13.8646090293944883598 50.99729999031017513289,13.86424880124716629837 50.98831587836279766179))"
232676;"1";"LFT";0;"NO2";"2013";15.4;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.87848314388962123189 50.98808773012000017388,13.89271725994630024559 50.98785784535571252718,13.89308295888556976649 50.99684180504142716472,13.87884612186362076613 50.99707176185227552878,13.87848314388962123189 50.98808773012000017388))"
232677;"1";"LFT";0;"NO2";"2013";14.16;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.89271725994630024559 50.98785784535571252718,13.90695099237234266809 50.98762617772678140682,13.90731951140931599298 50.99661008373568193974,13.89308295888556976649 50.99684180504142716472,13.89271725994630024559 50.98785784535571252718))"
232678;"1";"LFT";0;"NO2";"2013";14.54;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.67951196396568214197 51.00010943159130505364,13.69375126100655748473 50.99990386539742104333,13.6940787088003830263 51.00888868695187028379,13.67983670028093179383 51.00909437165227444666,13.67951196396568214197 51.00010943159130505364))"
232683;"1";"LFT";0;"NO2";"2013";15.88;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.75070633744403636456 50.99906368267815537365,13.76494459695250505149 50.99884926606357282708,13.76528581972817555368 51.00783378603392037576,13.75104475191698405467 51.00804824191641984044,13.75070633744403636456 50.99906368267815537365))"
232684;"1";"LFT";0;"NO2";"2013";16.35;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.76494459695250505149 50.99884926606357282708,13.77918292330392091571 50.99863321378767722081,13.77952697068841914074 51.00761761315808939798,13.76528581972817555368 51.00783378603392037576,13.76494459695250505149 50.99884926606357282708))"
232685;"1";"LFT";0;"NO2";"2013";19.23;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.77918292330392091571 50.99863321378767722081,13.79342121917817820531 50.99841538094395332337,13.79376807585089004249 51.00739969495838010971,13.77952697068841914074 51.00761761315808939798,13.77918292330392091571 50.99863321378767722081))"
232686;"1";"LFT";0;"NO2";"2013";22.19;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.79342121917817820531 50.99841538094395332337,13.80765924206838057842 50.99819572011374191334,13.80800887706092261453 51.00718003782031217952,13.79376807585089004249 51.00739969495838010971,13.79342121917817820531 50.99841538094395332337))"
232687;"1";"LFT";0;"NO2";"2013";19.25;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.80765924206838057842 50.99819572011374191334,13.82189691560124167324 50.99797437452275516989,13.82224915869774406474 51.00695865767659142875,13.80800887706092261453 51.00718003782031217952,13.80765924206838057842 50.99819572011374191334))"
232688;"1";"LFT";0;"NO2";"2013";19.22;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.82189691560124167324 50.99797437452275516989,13.83613438224180391956 50.99775129176977372936,13.83648936247628036256 51.0067355051681374789,13.82224915869774406474 51.00695865767659142875,13.82189691560124167324 50.99797437452275516989))"
232754;"1";"LFT";0;"NO2";"2013";13.28;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.86569094198886809011 51.02425209564768238124,13.87993616361328896858 51.024023643059308597,13.88029982031742548543 51.03300766644438368758,13.86605185859137634452 51.03323615457242112825,13.86569094198886809011 51.02425209564768238124))"
232755;"1";"LFT";0;"NO2";"2013";12.71;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.87993616361328896858 51.024023643059308597,13.89418114144372751184 51.02379355053424347943,13.8945475540913800927 51.03277746603909292844,13.88029982031742548543 51.03300766644438368758,13.87993616361328896858 51.024023643059308597))"
232763;"1";"LFT";0;"NO2";"2013";19.13;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.60955806013153157608 51.03705299850949472784,13.62380917697679372225 51.0368557037742576199,13.62412345045895278872 51.04584087936828495913,13.60986966099294726007 51.04603820959547988423,13.60955806013153157608 51.03705299850949472784))"
232764;"1";"LFT";0;"NO2";"2013";17.06;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.62380917697679372225 51.0368557037742576199,13.63806014786931264382 51.03665670525402475732,13.63837713691609465627 51.04564183633183915845,13.62412345045895278872 51.04584087936828495913,13.62380917697679372225 51.0368557037742576199))"
232765;"1";"LFT";0;"NO2";"2013";16.56;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.63806014786931264382 51.03665670525402475732,13.65231087370506202205 51.0364559299282021243,13.65263067749438263832 51.04544103507753760596,13.63837713691609465627 51.04564183633183915845,13.63806014786931264382 51.03665670525402475732))"
232766;"1";"LFT";0;"NO2";"2013";16.55;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.65231087370506202205 51.0364559299282021243,13.66656158039659096914 51.0362534074559448527,13.6668839836459206083 51.04523852861883170817,13.65263067749438263832 51.04544103507753760596,13.65231087370506202205 51.0364559299282021243))"
232767;"1";"LFT";0;"NO2";"2013";17.61;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.66656158039659096914 51.0362534074559448527,13.68081164830188178883 51.03604931071990336022,13.68113708251039106756 51.04503431735993501661,13.6668839836459206083 51.04523852861883170817,13.66656158039659096914 51.0362534074559448527))"
232768;"1";"LFT";0;"NO2";"2013";19.27;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.68081164830188178883 51.03604931071990336022,13.69506184044753993589 51.0358433427267073057,13.69539013235706192972 51.04482830423332728742,13.68113708251039106756 51.04503431735993501661,13.68081164830188178883 51.03604931071990336022))"
232769;"1";"LFT";0;"NO2";"2013";25.42;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.69506184044753993589 51.0358433427267073057,13.7093119947059207675 51.03563563654603996156,13.70964287476070708749 51.04462049540824608584,13.69539013235706192972 51.04482830423332728742,13.69506184044753993589 51.0358433427267073057))"
232770;"1";"LFT";0;"NO2";"2013";26.21;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.7093119947059207675 51.03563563654603996156,13.72356200935957737386 51.0354262090778618699,13.72389562126267570363 51.04441092138946345358,13.70964287476070708749 51.04462049540824608584,13.7093119947059207675 51.03563563654603996156))"
232771;"1";"LFT";0;"NO2";"2013";28.52;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.72356200935957737386 51.0354262090778618699,13.73781188301096101156 51.03521506036920385441,13.73814848353665496461 51.04419961936408611791,13.72389562126267570363 51.04441092138946345358,13.72356200935957737386 51.0354262090778618699))"
232772;"1";"LFT";0;"NO2";"2013";25.07;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.73781188301096101156 51.03521506036920385441,13.75206153136802988968 51.03500209066042714312,13.7524008993973687609 51.04398675416327080256,13.73814848353665496461 51.04419961936408611791,13.73781188301096101156 51.03521506036920385441))"
232773;"1";"LFT";0;"NO2";"2013";21.59;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.75206153136802988968 51.03500209066042714312,13.76631092036636694331 51.03478745256408899422,13.76665320229008138142 51.04377207767922186576,13.7524008993973687609 51.04398675416327080256,13.75206153136802988968 51.03500209066042714312))"
232774;"1";"LFT";0;"NO2";"2013";23.49;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.76631092036636694331 51.03478745256408899422,13.78056015035599024543 51.03457107528937086727,13.78090476583208179306 51.04355548450789825665,13.76665320229008138142 51.04377207767922186576,13.76631092036636694331 51.03478745256408899422))"
232775;"1";"LFT";0;"NO2";"2013";23.2;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.78056015035599024543 51.03457107528937086727,13.79480930430846363777 51.03435300472447977427,13.79515664615431091988 51.04333744445435172565,13.78090476583208179306 51.04355548450789825665,13.78056015035599024543 51.03457107528937086727))"
232776;"1";"LFT";0;"NO2";"2013";21.66;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.79480930430846363777 51.03435300472447977427,13.8090581952598938642 51.03413324799412009725,13.80940822475069396091 51.04311755542514816852,13.79515664615431091988 51.04333744445435172565,13.79480930430846363777 51.03435300472447977427))"
232777;"1";"LFT";0;"NO2";"2013";19.31;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.8090581952598938642 51.03413324799412009725,13.82330682867777582601 51.03391153547354264219,13.82365968846497317202 51.04289570251442853532,13.80940822475069396091 51.04311755542514816852,13.8090581952598938642 51.03413324799412009725))"
232778;"1";"LFT";0;"NO2";"2013";18.37;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.82330682867777582601 51.03391153547354264219,13.83755535462049301998 51.03368807559469644275,13.83791096850748481017 51.04267228976685544239,13.82365968846497317202 51.04289570251442853532,13.82330682867777582601 51.03391153547354264219))"
232779;"1";"LFT";0;"NO2";"2013";14.5;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.83755535462049301998 51.03368807559469644275,13.85180368322661159652 51.03346298442946959995,13.85216202440084387604 51.04244717297537192735,13.83791096850748481017 51.04267228976685544239,13.83755535462049301998 51.03368807559469644275))"
232780;"1";"LFT";0;"NO2";"2013";14.13;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.85180368322661159652 51.03346298442946959995,13.86605185859137634452 51.03323615457242112825,13.8664129995719367372 51.042220263693650395,13.85216202440084387604 51.04244717297537192735,13.85180368322661159652 51.03346298442946959995))"
232781;"1";"LFT";0;"NO2";"2013";13.19;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.86605185859137634452 51.03323615457242112825,13.88029982031742548543 51.03300766644438368758,13.88066371860430869845 51.04199167718577001551,13.8664129995719367372 51.042220263693650395,13.86605185859137634452 51.03323615457242112825))"
233011;"1";"LFT";0;"NO2";"2013";21.13;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.74152167435911664484 51.13404527990258685577,13.75580167871492598408 51.13383162182379493288,13.75614261038827201844 51.14281587939864692771,13.74185987525516416952 51.14302961373471845263,13.74152167435911664484 51.13404527990258685577))"
233012;"1";"LFT";0;"NO2";"2013";18.95;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.75580167871492598408 51.13383162182379493288,13.77008148571674617244 51.13361604713541197498,13.7704251877943395499 51.14260034523111642102,13.75614261038827201844 51.14281587939864692771,13.75580167871492598408 51.13383162182379493288))"
233013;"1";"LFT";0;"NO2";"2013";17.69;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.77008148571674617244 51.13361604713541197498,13.78436101667105617707 51.13339877092770535683,13.784707603637208706 51.1423831011874128194,13.7704251877943395499 51.14260034523111642102,13.77008148571674617244 51.13361604713541197498))"
233014;"1";"LFT";0;"NO2";"2013";16.59;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.78436101667105617707 51.13339877092770535683,13.79864041005203034729 51.13317991163928866172,13.79898979959130222994 51.14216413774474290221,13.784707603637208706 51.1423831011874128194,13.78436101667105617707 51.13339877092770535683))"
232929;"1";"LFT";0;"NO2";"2013";19.01;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.6684992583203221983 51.09016327921896305497,13.68276635894294912532 51.08995866133831498246,13.68309291802265370563 51.09894342244351150839,13.66882309685684226963 51.09914797884778181469,13.6684992583203221983 51.09016327921896305497))"
232930;"1";"LFT";0;"NO2";"2013";23.42;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.68276635894294912532 51.08995866133831498246,13.69703333783955123693 51.08975226494543875333,13.69736243509452044975 51.09873696804532272608,13.68309291802265370563 51.09894342244351150839,13.68276635894294912532 51.08995866133831498246))"
232931;"1";"LFT";0;"NO2";"2013";23.55;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.69703333783955123693 51.08975226494543875333,13.71129969218022282007 51.08954414750328965056,13.71163172617914582929 51.09852883246529842154,13.69736243509452044975 51.09873696804532272608,13.69703333783955123693 51.08975226494543875333))"
232932;"1";"LFT";0;"NO2";"2013";20.98;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.71129969218022282007 51.08954414750328965056,13.72556640678493344865 51.08933427502412172316,13.72590125075895883811 51.09831887691984775302,13.71163172617914582929 51.09852883246529842154,13.71129969218022282007 51.08954414750328965056))"
232933;"1";"LFT";0;"NO2";"2013";22.37;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.72556640678493344865 51.08933427502412172316,13.73983272095067320606 51.08912273810780391159,13.74017043231503265588 51.09810723900689310994,13.72590125075895883811 51.09831887691984775302,13.72556640678493344865 51.08933427502412172316))"
232927;"1";"LFT";0;"NO2";"2013";17.71;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.6399650146607491763 51.09056708405017843688,13.65423223910162064954 51.09036605791908414176,13.65455312369122431448 51.09935086370644086173,13.64028303028229593963 51.09955201437109906237,13.6399650146607491763 51.09056708405017843688))"
232928;"1";"LFT";0;"NO2";"2013";17.37;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.65423223910162064954 51.09036605791908414176,13.6684992583203221983 51.09016327921896305497,13.66882309685684226963 51.09914797884778181469,13.65455312369122431448 51.09935086370644086173,13.65423223910162064954 51.09036605791908414176))"
232934;"1";"LFT";0;"NO2";"2013";19.47;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.73983272095067320606 51.08912273810780391159,13.75409901900131970365 51.08890953201471063494,13.754439312076325308 51.09789392829465271006,13.74017043231503265588 51.09810723900689310994,13.73983272095067320606 51.08912273810780391159))"
232689;"1";"LFT";0;"NO2";"2013";18.7;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.83613438224180391956 50.99775129176977372936,13.85037171070750794399 50.99752651757999188931,13.85072952726008388424 51.00651067963627838253,13.83648936247628036256 51.0067355051681374789,13.83613438224180391956 50.99775129176977372936))"
232690;"1";"LFT";0;"NO2";"2013";15.67;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.85037171070750794399 50.99752651757999188931,13.8646090293944883598 50.99729999031017513289,13.8649695256383971298 51.00628408993724605125,13.85072952726008388424 51.00651067963627838253,13.85037171070750794399 50.99752651757999188931))"
232691;"1";"LFT";0;"NO2";"2013";16.43;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.8646090293944883598 50.99729999031017513289,13.87884612186362076613 50.99707176185227552878,13.87920931212529396248 51.00605578966104047822,13.8649695256383971298 51.00628408993724605125,13.8646090293944883598 50.99729999031017513289))"
232692;"1";"LFT";0;"NO2";"2013";14.98;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.87884612186362076613 50.99707176185227552878,13.89308295888556976649 50.99684180504142716472,13.89344885726282363692 51.00582576062839734732,13.87920931212529396248 51.00605578966104047822,13.87884612186362076613 50.99707176185227552878))"
232693;"1";"LFT";0;"NO2";"2013";14.13;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.89308295888556976649 50.99684180504142716472,13.90731951140931599298 50.99661008373568193974,13.90768816028295340459 51.00559397594964394784,13.89344885726282363692 51.00582576062839734732,13.89308295888556976649 50.99684180504142716472))"
232694;"1";"LFT";0;"NO2";"2013";13.24;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.90731951140931599298 50.99661008373568193974,13.92155589198180543065 50.996376599085607495,13.92192726251041356988 51.00536043610215131139,13.90768816028295340459 51.00559397594964394784,13.90731951140931599298 50.99661008373568193974))"
233015;"1";"LFT";0;"NO2";"2013";15.92;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.79864041005203034729 51.13317991163928866172,13.81291962632921865861 51.13295928907426457499,13.81327177264266836687 51.14194351791135773055,13.79898979959130222994 51.14216413774474290221,13.79864041005203034729 51.13317991163928866172))"
233009;"1";"LFT";0;"NO2";"2013";14.46;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.71296116394156960894 51.13446742242989984106,13.72724148308290459397 51.1342572192428406197,13.72757706566550695015 51.14324169296095590198,13.71329395804357886846 51.14345197968849987546,13.71296116394156960894 51.13446742242989984106))"
233010;"1";"LFT";0;"NO2";"2013";15.29;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.72724148308290459397 51.1342572192428406197,13.74152167435911664484 51.13404527990258685577,13.74185987525516416952 51.14302961373471845263,13.72757706566550695015 51.14324169296095590198,13.72724148308290459397 51.1342572192428406197))"
233016;"1";"LFT";0;"NO2";"2013";14.56;2016-01-28 15:32:27;"SRID=4326;POLYGON((13.81291962632921865861 51.13295928907426457499,13.82719865022855110226 51.13273688516822090833,13.82755352577722085528 51.14172107094687191875,13.81327177264266836687 51.14194351791135773055,13.81291962632921865861 51.13295928907426457499))"
