"objectid";"code";"typ";"katnam";"desk1";"desk3";"deskn1";"aend";"shape"
233563;"1";"LFT";0;"PM10";"2013";18.66;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.58289427634269408429 51.09135421226198303657,13.59716222815767139309 51.09115998930040802861,13.59747201090552515268 51.10014516833786757388,13.58320127516642550347 51.10033951459541867735,13.58289427634269408429 51.09135421226198303657))"
233564;"1";"LFT";0;"PM10";"2013";19.53;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.59716222815767139309 51.09115998930040802861,13.61143002262574341898 51.09096403199529135009,13.61174258779166201805 51.0999491321257082177,13.59747201090552515268 51.10014516833786757388,13.59716222815767139309 51.09115998930040802861))"
233565;"1";"LFT";0;"PM10";"2013";19.05;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.61143002262574341898 51.09096403199529135009,13.62569764299349195369 51.09076637619222793774,13.62601294840806609443 51.09975136938388118324,13.61174258779166201805 51.0999491321257082177,13.61143002262574341898 51.09096403199529135009))"
233566;"1";"LFT";0;"PM10";"2013";19.15;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.62569764299349195369 51.09076637619222793774,13.6399650146607491763 51.09056708405017843688,13.64028303028229593963 51.09955201437109906237,13.62601294840806609443 51.09975136938388118324,13.62569764299349195369 51.09076637619222793774))"
233567;"1";"LFT";0;"PM10";"2013";19.27;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.6399650146607491763 51.09056708405017843688,13.65423223910162064954 51.09036605791908414176,13.65455312369122431448 51.09935086370644086173,13.64028303028229593963 51.09955201437109906237,13.6399650146607491763 51.09056708405017843688))"
233568;"1";"LFT";0;"PM10";"2013";20.22;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.65423223910162064954 51.09036605791908414176,13.6684992583203221983 51.09016327921896305497,13.66882309685684226963 51.09914797884778181469,13.65455312369122431448 51.09935086370644086173,13.65423223910162064954 51.09036605791908414176))"
233572;"1";"LFT";0;"PM10";"2013";22.62;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.71129969218022282007 51.08954414750328965056,13.72556640678493344865 51.08933427502412172316,13.72590125075895883811 51.09831887691984775302,13.71163172617914582929 51.09852883246529842154,13.71129969218022282007 51.08954414750328965056))"
233573;"1";"LFT";0;"PM10";"2013";22.51;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.72556640678493344865 51.08933427502412172316,13.73983272095067320606 51.08912273810780391159,13.74017043231503265588 51.09810723900689310994,13.72590125075895883811 51.09831887691984775302,13.72556640678493344865 51.08933427502412172316))"
233574;"1";"LFT";0;"PM10";"2013";19.53;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.73983272095067320606 51.08912273810780391159,13.75409901900131970365 51.08890953201471063494,13.754439312076325308 51.09789392829465271006,13.74017043231503265588 51.09810723900689310994,13.73983272095067320606 51.08912273810780391159))"
233575;"1";"LFT";0;"PM10";"2013";21.58;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.75409901900131970365 51.08890953201471063494,13.76836523155176372768 51.08869453013072359226,13.76870814951153398908 51.09767880375201087872,13.754439312076325308 51.09789392829465271006,13.75409901900131970365 51.08890953201471063494))"
233576;"1";"LFT";0;"PM10";"2013";19.15;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.76836523155176372768 51.08869453013072359226,13.78263100355903603145 51.08847760290116468695,13.78297671445150207603 51.09746187200160250086,13.76870814951153398908 51.09767880375201087872,13.76836523155176372768 51.08869453013072359226))"
233577;"1";"LFT";0;"PM10";"2013";18.9;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.78263100355903603145 51.08847760290116468695,13.79689659906622800634 51.08825896904193086812,13.79724506136274975177 51.09724317867745924104,13.78297671445150207603 51.09746187200160250086,13.78263100355903603145 51.08847760290116468695))"
233578;"1";"LFT";0;"PM10";"2013";18.74;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.79689659906622800634 51.08825896904193086812,13.81116195935618229385 51.08803863702280523285,13.81151321575059753854 51.09702278707764833143,13.79724506136274975177 51.09724317867745924104,13.79689659906622800634 51.08825896904193086812))"
233579;"1";"LFT";0;"PM10";"2013";18.62;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.81116195935618229385 51.08803863702280523285,13.82542711137375590624 51.08781661620254510581,13.82578114813611058764 51.0968006790002320372,13.81151321575059753854 51.09702278707764833143,13.81116195935618229385 51.08803863702280523285))"
233580;"1";"LFT";0;"PM10";"2013";18.54;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.82542711137375590624 51.08781661620254510581,13.83969214075050047086 51.08759285355969126385,13.84004891423588823329 51.09657685508824442877,13.82578114813611058764 51.0968006790002320372,13.82542711137375590624 51.08781661620254510581))"
233581;"1";"LFT";0;"PM10";"2013";18.46;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.83969214075050047086 51.08759285355969126385,13.85395698896693694735 51.08736734857419747868,13.85431649926592356792 51.0963512792954261954,13.84004891423588823329 51.09657685508824442877,13.83969214075050047086 51.08759285355969126385))"
233582;"1";"LFT";0;"PM10";"2013";18.37;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.85395698896693694735 51.08736734857419747868,13.8682216258345398785 51.08714011002131627492,13.86858387258402380837 51.09612397837815933599,13.85431649926592356792 51.0963512792954261954,13.85395698896693694735 51.08736734857419747868))"
233583;"1";"LFT";0;"PM10";"2013";18.32;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.8682216258345398785 51.08714011002131627492,13.88248607849329019359 51.08691113824599483451,13.88285103343722681757 51.09589492543672406555,13.86858387258402380837 51.09612397837815933599,13.8682216258345398785 51.08714011002131627492))"
233584;"1";"LFT";0;"PM10";"2013";18.26;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.88248607849329019359 51.08691113824599483451,13.89675027458501865851 51.08668041465522691169,13.89711802280375607666 51.09566413892877534408,13.88285103343722681757 51.09589492543672406555,13.88248607849329019359 51.08691113824599483451))"
233585;"1";"LFT";0;"PM10";"2013";18.2;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.89675027458501865851 51.08668041465522691169,13.911014312609164989 51.08644794026812974153,13.9113847389048839176 51.0954316359623632593,13.89711802280375607666 51.09566413892877534408,13.89675027458501865851 51.08668041465522691169))"
233586;"1";"LFT";0;"PM10";"2013";18.96;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.59747201090552515268 51.10014516833786757388,13.61174258779166201805 51.0999491321257082177,13.61205526789853870184 51.10893424618817704186,13.59778196536876748723 51.10913032606145378622,13.59747201090552515268 51.10014516833786757388))"
233587;"1";"LFT";0;"PM10";"2013";19.9;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.61174258779166201805 51.0999491321257082177,13.62601294840806609443 51.09975136938388118324,13.62632835483601034809 51.10873641227119179575,13.61205526789853870184 51.10893424618817704186,13.61174258779166201805 51.0999491321257082177))"
233588;"1";"LFT";0;"PM10";"2013";21.63;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.62601294840806609443 51.09975136938388118324,13.64028303028229593963 51.09955201437109906237,13.64060123560153670041 51.10853694141929537409,13.62632835483601034809 51.10873641227119179575,13.62601294840806609443 51.09975136938388118324))"
233589;"1";"LFT";0;"PM10";"2013";21.95;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.68309291802265370563 51.09894342244351150839,13.69736243509452044975 51.09873696804532272608,13.69769167138444743159 51.10772164011676466089,13.6834194475308255079 51.10792800678139258252,13.68309291802265370563 51.09894342244351150839))"
233527;"1";"LFT";0;"PM10";"2013";18.88;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.79620010795279227978 51.07029040193210533971,13.81045993861580001294 51.07007029744421799933,13.81081086702019256052 51.07905447381151731179,13.7965482722528278714 51.07927469204801695923,13.79620010795279227978 51.07029040193210533971))"
233534;"1";"LFT";0;"PM10";"2013";18.43;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.89601538144189873947 51.06871291783011912457,13.91027386578855384869 51.06848057953931885322,13.91064401656853455336 51.07746426673697470733,13.89638277047388292829 51.07769666869921110219,13.89601538144189873947 51.06871291783011912457))"
233535;"1";"LFT";0;"PM10";"2013";18.1;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.91027386578855384869 51.06848057953931885322,13.92453217643000584758 51.06824650047911973161,13.92490505986307880448 51.07723014117038218274,13.91064401656853455336 51.07746426673697470733,13.91027386578855384869 51.06848057953931885322))"
233533;"1";"LFT";0;"PM10";"2013";18.65;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.88175675269559405933 51.06894354253923040687,13.89601538144189873947 51.06871291783011912457,13.89638277047388292829 51.07769666869921110219,13.88212129465167876674 51.07792733772533466663,13.88175675269559405933 51.06894354253923040687))"
233536;"1";"LFT";0;"PM10";"2013";18.05;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.92453217643000584758 51.06824650047911973161,13.9387903553757421804 51.06801065412339823979,13.93916600030289565382 51.07699423003874272808,13.92490505986307880448 51.07723014117038218274,13.92453217643000584758 51.06824650047911973161))"
233537;"1";"LFT";0;"PM10";"2013";17.98;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.9387903553757421804 51.06801065412339823979,13.95304835655025144092 51.06777312104890143019,13.9534268052476413402 51.07675664999941744782,13.93916600030289565382 51.07699423003874272808,13.9387903553757421804 51.06801065412339823979))"
233538;"1";"LFT";0;"PM10";"2013";17.93;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.95304835655025144092 51.06777312104890143019,13.9673061781871385989 51.0675339192968422708,13.96768741685749404269 51.07651737361940291748,13.9534268052476413402 51.07675664999941744782,13.95304835655025144092 51.06777312104890143019))"
233539;"1";"LFT";0;"PM10";"2013";18.6;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.58258738949349186953 51.08236892391544614611,13.5968526016358151054 51.08217482473661874565,13.59716222815767139309 51.09115998930040802861,13.58289427634269408429 51.09135421226198303657,13.58258738949349186953 51.08236892391544614611))"
233540;"1";"LFT";0;"PM10";"2013";18.78;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.5968526016358151054 51.08217482473661874565,13.61111762885426124114 51.08197896445484076366,13.61143002262574341898 51.09096403199529135009,13.59716222815767139309 51.09115998930040802861,13.5968526016358151054 51.08217482473661874565))"
233541;"1";"LFT";0;"PM10";"2013";19.7;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.61111762885426124114 51.08197896445484076366,13.62538242609627126001 51.081781369600207654,13.62569764299349195369 51.09076637619222793774,13.61143002262574341898 51.09096403199529135009,13.61111762885426124114 51.08197896445484076366))"
233542;"1";"LFT";0;"PM10";"2013";21.24;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.62538242609627126001 51.081781369600207654,13.63964707547371979501 51.08158211316879260266,13.6399650146607491763 51.09056708405017843688,13.62569764299349195369 51.09076637619222793774,13.62538242609627126001 51.081781369600207654))"
233543;"1";"LFT";0;"PM10";"2013";21.42;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.63964707547371979501 51.08158211316879260266,13.65391160496900901933 51.08138116857075772259,13.65423223910162064954 51.09036605791908414176,13.6399650146607491763 51.09056708405017843688,13.63964707547371979501 51.08158211316879260266))"
233544;"1";"LFT";0;"PM10";"2013";19.37;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.65391160496900901933 51.08138116857075772259,13.66817599189670318083 51.0811782838030410403,13.6684992583203221983 51.09016327921896305497,13.65423223910162064954 51.09036605791908414176,13.65391160496900901933 51.08138116857075772259))"
233545;"1";"LFT";0;"PM10";"2013";20.75;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.66817599189670318083 51.0811782838030410403,13.68244022699295214807 51.08097372861254825693,13.68276635894294912532 51.08995866133831498246,13.6684992583203221983 51.09016327921896305497,13.66817599189670318083 51.0811782838030410403))"
233546;"1";"LFT";0;"PM10";"2013";27.15;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.68244022699295214807 51.08097372861254825693,13.69670419422134699516 51.08076751975847429321,13.69703333783955123693 51.08975226494543875333,13.68276635894294912532 51.08995866133831498246,13.68244022699295214807 51.08097372861254825693))"
233547;"1";"LFT";0;"PM10";"2013";22.88;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.69670419422134699516 51.08076751975847429321,13.7109680975546446291 51.08055946175677064502,13.71129969218022282007 51.08954414750328965056,13.69703333783955123693 51.08975226494543875333,13.69670419422134699516 51.08076751975847429321))"
233548;"1";"LFT";0;"PM10";"2013";22.69;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.7109680975546446291 51.08055946175677064502,13.72523187616138784506 51.08034963491471813768,13.72556640678493344865 51.08933427502412172316,13.71129969218022282007 51.08954414750328965056,13.7109680975546446291 51.08055946175677064502))"
233549;"1";"LFT";0;"PM10";"2013";22.62;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.72523187616138784506 51.08034963491471813768,13.73949548333753156726 51.08013812871380565639,13.73983272095067320606 51.08912273810780391159,13.72556640678493344865 51.08933427502412172316,13.72523187616138784506 51.08034963491471813768))"
233550;"1";"LFT";0;"PM10";"2013";22.51;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.73949548333753156726 51.08013812871380565639,13.75375898787624073805 51.07992498892488697493,13.75409901900131970365 51.08890953201471063494,13.73983272095067320606 51.08912273810780391159,13.73949548333753156726 51.08013812871380565639))"
233441;"1";"LFT";0;"PM10";"2013";24.97;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.7524008993973687609 51.04398675416327080256,13.76665320229008138142 51.04377207767922186576,13.76699497834771612759 51.05275648487977235845,13.75274018444510737424 51.05297133912605289652,13.7524008993973687609 51.04398675416327080256))"
233442;"1";"LFT";0;"PM10";"2013";25.01;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.76665320229008138142 51.04377207767922186576,13.78090476583208179306 51.04355548450789825665,13.78124960892170491888 51.05254004321107430542,13.76699497834771612759 51.05275648487977235845,13.76665320229008138142 51.04377207767922186576))"
233443;"1";"LFT";0;"PM10";"2013";23.05;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.78090476583208179306 51.04355548450789825665,13.79515664615431091988 51.04333744445435172565,13.79550428065394562793 51.05232178248301266876,13.78124960892170491888 51.05254004321107430542,13.78090476583208179306 51.04355548450789825665))"
233440;"1";"LFT";0;"PM10";"2013";24.97;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.73814848353665496461 51.04419961936408611791,13.7524008993973687609 51.04398675416327080256,13.75274018444510737424 51.05297133912605289652,13.73848514109932494875 51.05318414631431522821,13.73814848353665496461 51.04419961936408611791))"
233444;"1";"LFT";0;"PM10";"2013";22.43;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.79515664615431091988 51.04333744445435172565,13.80940822475069396091 51.04311755542514816852,13.80975851926544706316 51.05210177879560262681,13.79550428065394562793 51.05232178248301266876,13.79515664615431091988 51.04333744445435172565))"
233445;"1";"LFT";0;"PM10";"2013";21.99;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.80940822475069396091 51.04311755542514816852,13.82365968846497317202 51.04289570251442853532,13.82401272455697771591 51.05187996439718745023,13.80975851926544706316 51.05210177879560262681,13.80940822475069396091 51.04311755542514816852))"
233446;"1";"LFT";0;"PM10";"2013";18.93;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.82365968846497317202 51.04289570251442853532,13.83791096850748481017 51.04267228976685544239,13.83826689414735433559 51.05165637525679045439,13.82401272455697771591 51.05187996439718745023,13.82365968846497317202 51.04289570251442853532))"
233447;"1";"LFT";0;"PM10";"2013";18.55;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.83791096850748481017 51.04267228976685544239,13.85216202440084387604 51.04244717297537192735,13.85252073530703853521 51.05143125132775594466,13.83826689414735433559 51.05165637525679045439,13.83791096850748481017 51.04267228976685544239))"
233448;"1";"LFT";0;"PM10";"2013";18.37;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.85216202440084387604 51.04244717297537192735,13.8664129995719367372 51.042220263693650395,13.86677440986091625064 51.05120434250926564346,13.85252073530703853521 51.05143125132775594466,13.85216202440084387604 51.04244717297537192735))"
233449;"1";"LFT";0;"PM10";"2013";18.24;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.8664129995719367372 51.042220263693650395,13.88066371860430869845 51.04199167718577001551,13.88102785864630028811 51.05097567528249413726,13.86677440986091625064 51.05120434250926564346,13.8664129995719367372 51.042220263693650395))"
233450;"1";"LFT";0;"PM10";"2013";18.15;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.88066371860430869845 51.04199167718577001551,13.89491422378185703224 51.04176137798193479966,13.89528109364036190243 51.05074528582238002627,13.88102785864630028811 51.05097567528249413726,13.88066371860430869845 51.04199167718577001551))"
233451;"1";"LFT";0;"PM10";"2013";18.07;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.89491422378185703224 51.04176137798193479966,13.90916444325376843949 51.04152932952621313234,13.90953407128629493172 51.05051314683004903827,13.89528109364036190243 51.05074528582238002627,13.89491422378185703224 51.04176137798193479966))"
233452;"1";"LFT";0;"PM10";"2013";18;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.90916444325376843949 51.04152932952621313234,13.9234145901435315551 51.04129550691561689746,13.92378693446951132273 51.0502791877808448362,13.90953407128629493172 51.05051314683004903827,13.90916444325376843949 51.04152932952621313234))"
233453;"1";"LFT";0;"PM10";"2013";17.94;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.9234145901435315551 51.04129550691561689746,13.93766456358655325687 51.04105989128150611123,13.93803966538068195291 51.05004349848957190261,13.92378693446951132273 51.0502791877808448362,13.9234145901435315551 51.04129550691561689746))"
233454;"1";"LFT";0;"PM10";"2013";17.89;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.93766456358655325687 51.04105989128150611123,13.95191427452322407987 51.04082257182308524079,13.95229213484575225834 51.04980605087520473262,13.93803966538068195291 51.05004349848957190261,13.93766456358655325687 51.04105989128150611123))"
233455;"1";"LFT";0;"PM10";"2013";17.85;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.95191427452322407987 51.04082257182308524079,13.96616379207976166299 51.04058358522532756751,13.96654436616029926199 51.04956701610781522049,13.95229213484575225834 51.04980605087520473262,13.95191427452322407987 51.04082257182308524079))"
233456;"1";"LFT";0;"PM10";"2013";18.47;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.5674106398100491333 51.05560522439111537096,13.58166781624417396301 51.05541305792246475903,13.58197419524541338376 51.06439834717811265818,13.56771431230119695499 51.06459061914916475189,13.5674106398100491333 51.05560522439111537096))"
233457;"1";"LFT";0;"PM10";"2013";19.72;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.58166781624417396301 51.05541305792246475903,13.5959247245219092548 51.05521911292594694487,13.59623386584254056686 51.06420433278241688413,13.58197419524541338376 51.06439834717811265818,13.58166781624417396301 51.05541305792246475903))"
233458;"1";"LFT";0;"PM10";"2013";20.02;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.5959247245219092548 51.05521911292594694487,13.61018133439544719465 51.05502339814674428453,13.61049323438262348418 51.06400866491645729184,13.59623386584254056686 51.06420433278241688413,13.5959247245219092548 51.05521911292594694487))"
233459;"1";"LFT";0;"PM10";"2013";19.04;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.61018133439544719465 51.05502339814674428453,13.62443781185941560352 51.0548260415627694897,13.62475247445953208114 51.06381121984529869451,13.61049323438262348418 51.06400866491645729184,13.61018133439544719465 51.05502339814674428453))"
233460;"1";"LFT";0;"PM10";"2013";19;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.62443781185941560352 51.0548260415627694897,13.6386942868634228887 51.05462694582652716235,13.63901165437393281366 51.06361205238212619406,13.62475247445953208114 51.06381121984529869451,13.62443781185941560352 51.0548260415627694897))"
233461;"1";"LFT";0;"PM10";"2013";19.84;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.6386942868634228887 51.05462694582652716235,13.65295060030555518438 51.05442613609663737861,13.65327077272518963014 51.06341116254553469389,13.63901165437393281366 51.06361205238212619406,13.6386942868634228887 51.05462694582652716235))"
233501;"1";"LFT";0;"PM10";"2013";19.71;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.81010916021040735302 51.06108608979518237447,13.82436592555505683322 51.06086421309119316447,13.82471953508107986863 51.06984841507316019715,13.81045993861580001294 51.07007029744421799933,13.81010916021040735302 51.06108608979518237447))"
233502;"1";"LFT";0;"PM10";"2013";18.74;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.82436592555505683322 51.06086421309119316447,13.83862278124797029477 51.06064065232140336548,13.838979066458904299 51.06962478357194612499,13.82471953508107986863 51.06984841507316019715,13.82436592555505683322 51.06086421309119316447))"
233503;"1";"LFT";0;"PM10";"2013";19.29;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.83862278124797029477 51.06064065232140336548,13.85287945440824586285 51.06041542276871325612,13.85323847335676283876 51.06939943836157169699,13.838979066458904299 51.06962478357194612499,13.83862278124797029477 51.06064065232140336548))"
233528;"1";"LFT";0;"PM10";"2013";18.71;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.81045993861580001294 51.07007029744421799933,13.82471953508107986863 51.06984841507316019715,13.82507324054983932626 51.07883252223306413953,13.81081086702019256052 51.07905447381151731179,13.81045993861580001294 51.07007029744421799933))"
233529;"1";"LFT";0;"PM10";"2013";18.54;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.82471953508107986863 51.06984841507316019715,13.838979066458904299 51.06962478357194612499,13.83933553438084018694 51.07860882981527339552,13.82507324054983932626 51.07883252223306413953,13.82471953508107986863 51.06984841507316019715))"
233523;"1";"LFT";0;"PM10";"2013";24.6;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.73915840377415342743 51.07115346138110112406,13.75341904438583462422 51.0709404050823536636,13.75375898787624073805 51.07992498892488697493,13.73949548333753156726 51.08013812871380565639,13.73915840377415342743 51.07115346138110112406))"
233524;"1";"LFT";0;"PM10";"2013";22.73;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.75341904438583462422 51.0709404050823536636,13.76767971628189712874 51.07072546543412272513,13.76802237920098193058 51.07971002663514070719,13.75375898787624073805 51.07992498892488697493,13.75341904438583462422 51.0709404050823536636))"
233525;"1";"LFT";0;"PM10";"2013";20.44;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.76767971628189712874 51.07072546543412272513,13.7819400578680344438 51.07050876456690247096,13.78228544267721744632 51.07949320368931722669,13.76802237920098193058 51.07971002663514070719,13.76767971628189712874 51.07072546543412272513))"
233526;"1";"LFT";0;"PM10";"2013";19.07;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.7819400578680344438 51.07050876456690247096,13.79620010795279227978 51.07029040193210533971,13.7965482722528278714 51.07927469204801695923,13.78228544267721744632 51.07949320368931722669,13.7819400578680344438 51.07050876456690247096))"
233530;"1";"LFT";0;"PM10";"2013";18.5;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.838979066458904299 51.06962478357194612499,13.85323847335676283876 51.06939943836157169699,13.85359767573336675639 51.07838339588231235666,13.83933553438084018694 51.07860882981527339552,13.838979066458904299 51.06962478357194612499))"
233531;"1";"LFT";0;"PM10";"2013";18.43;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.85323847335676283876 51.06939943836157169699,13.86749772628230203964 51.06917236122474434978,13.86785959094989095775 51.07815625575607754172,13.85359767573336675639 51.07838339588231235666,13.85323847335676283876 51.06939943836157169699))"
233532;"1";"LFT";0;"PM10";"2013";18.31;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.86749772628230203964 51.06917236122474434978,13.88175675269559405933 51.06894354253923040687,13.88212129465167876674 51.07792733772533466663,13.86785959094989095775 51.07815625575607754172,13.86749772628230203964 51.06917236122474434978))"
233497;"1";"LFT";0;"PM10";"2013";23.37;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.7530795431866312839 51.06195585621438226553,13.7673373104063436756 51.06174098213516998612,13.76767971628189712874 51.07072546543412272513,13.75341904438583462422 51.0709404050823536636,13.7530795431866312839 51.06195585621438226553))"
233498;"1";"LFT";0;"PM10";"2013";24.08;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.7673373104063436756 51.06174098213516998612,13.78159480360161737167 51.06152438398213178061,13.7819400578680344438 51.07050876456690247096,13.76767971628189712874 51.07072546543412272513,13.7673373104063436756 51.06174098213516998612))"
233499;"1";"LFT";0;"PM10";"2013";20.18;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.78159480360161737167 51.06152438398213178061,13.79585216147495962957 51.06130616221550155842,13.79620010795279227978 51.07029040193210533971,13.7819400578680344438 51.07050876456690247096,13.78159480360161737167 51.06152438398213178061))"
233500;"1";"LFT";0;"PM10";"2013";19.93;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.79585216147495962957 51.06130616221550155842,13.81010916021040735302 51.06108608979518237447,13.81045993861580001294 51.07007029744421799933,13.79620010795279227978 51.07029040193210533971,13.79585216147495962957 51.06130616221550155842))"
233504;"1";"LFT";0;"PM10";"2013";20.41;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.85287945440824586285 51.06041542276871325612,13.8671359899978572372 51.06018838105960355733,13.86749772628230203964 51.06917236122474434978,13.85323847335676283876 51.06939943836157169699,13.85287945440824586285 51.06041542276871325612))"
233505;"1";"LFT";0;"PM10";"2013";18.39;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.8671359899978572372 51.06018838105960355733,13.88139219846536143166 51.05995963335189458121,13.88175675269559405933 51.06894354253923040687,13.86749772628230203964 51.06917236122474434978,13.8671359899978572372 51.06018838105960355733))"
233506;"1";"LFT";0;"PM10";"2013";19.63;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.88139219846536143166 51.05995963335189458121,13.89564815104604811324 51.05972912648968531357,13.89601538144189873947 51.06871291783011912457,13.88175675269559405933 51.06894354253923040687,13.88139219846536143166 51.05995963335189458121))"
233507;"1";"LFT";0;"PM10";"2013";18.24;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.89564815104604811324 51.05972912648968531357,13.90990390316416380756 51.05949687008398996113,13.91027386578855384869 51.06848057953931885322,13.89601538144189873947 51.06871291783011912457,13.89564815104604811324 51.05972912648968531357))"
233508;"1";"LFT";0;"PM10";"2013";18.08;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.90990390316416380756 51.05949687008398996113,13.92415946787129321649 51.05926285534295061552,13.92453217643000584758 51.06824650047911973161,13.91027386578855384869 51.06848057953931885322,13.90990390316416380756 51.05949687008398996113))"
233509;"1";"LFT";0;"PM10";"2013";18;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.92415946787129321649 51.05926285534295061552,13.93841491527549258933 51.05902707398630724356,13.9387903553757421804 51.06801065412339823979,13.92453217643000584758 51.06824650047911973161,13.92415946787129321649 51.05926285534295061552))"
233510;"1";"LFT";0;"PM10";"2013";17.96;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.93841491527549258933 51.05902707398630724356,13.95267014264876692664 51.05878958809240941719,13.95304835655025144092 51.06777312104890143019,13.9387903553757421804 51.06801065412339823979,13.93841491527549258933 51.05902707398630724356))"
233511;"1";"LFT";0;"PM10";"2013";17.92;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.95267014264876692664 51.05878958809240941719,13.9669251757422987481 51.05855046092477067532,13.9673061781871385989 51.0675339192968422708,13.95304835655025144092 51.06777312104890143019,13.95267014264876692664 51.05878958809240941719))"
233512;"1";"LFT";0;"PM10";"2013";18.57;2016-01-29 10:10:40;"SRID=4326;POLYGON((13.58228074349768199625 51.07338363313442641811,13.59654313257926538938 51.07318962969841891208,13.5968526016358151054 51.08217482473661874565,13.58258738949349186953 51.08236892391544614611,13.58228074349768199625 51.07338363313442641811))"
